id,indexed_date,language,media_name,media_url,publish_date,title,url
c435b9d35576b968bbdbdb238e04c24913fa37b102052fe1971569d8f6008757,2023-11-16 00:00:00,en,independent.co.uk,independent.co.uk,2023-11-14,South Korea and members of the US-led UN command warn North Korea over its nuclear threat,https://www.independent.co.uk/news/north-ap-south-korea-north-korea-kim-jong-un-b2446795.html
317e908894f72d92c73aef0c87118ab1687425063928091528f363612c35db28,2023-11-16 00:00:00,en,independent.co.uk,independent.co.uk,2023-11-14,US Army names five soldiers killed in eastern Mediterranean helicopter crash,https://www.independent.co.uk/news/world/americas/eastern-mediterranean-us-soldiers-helicopter-crash-b2446909.html
34eb0f92163ba31ae8c7e5393201083ccd5e44ee9f074ad584f49c610998fa97,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,"""All criminality must be met with full and swift force of law"": Sunak on violence during pro-Palestine rallies in UK",https://www.theuknews.com/news/274030460/all-criminality-must-be-met-with-full-and-swift-force-of-law-sunak-on-violence-during-pro-palestine-rallies-in-uk
fdd52d5e760c2a499de2b9ed25d07fc5436258d525ac467e1e603648fbebec91,2023-11-17 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-14,"White House says Hamas and Islamic Jihad DID hide under hospitals in Gaza, backing up Israeli claims",https://www.dailymail.co.uk/news/article-12749347/White-House-says-Hamas-Islamic-Jihad-DID-hide-hospitals-Gaza-backing-Israeli-claims.html
443e6146db5782ab27fda40a9532b3ef95f820f7ddba41e2acdfa7e56d8c4b26,2023-11-17 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-14,Israeli soldiers storm Al-Shifa hospital as they bid to prove once and for all Hamas terrorists HAVE hidden a base beneath the building and used Gaza's most vulnerable citizens as human shields,https://www.dailymail.co.uk/news/article-12749281/Israel-Hamas-battle-outside-Shifa-hospital-terrorist-gunmen-sheltering.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
cded3cd3c6882e0f82e4b85118933f0ecd8f1bf9a6b76be0e6cb4ca019ef97da,2023-11-16 00:00:00,en,theguardian.com,theguardian.com,2023-11-14,"Palestinians digging mass graves inside al-Shifa hospital, health official says",https://www.theguardian.com/world/2023/nov/14/people-flee-northern-gaza-as-fighting-continues
e1b491ef0aa522c79b5bb86bd9f9006a0003ade8a8a8e7b63e1c05f421b23afd,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,India grapples with killer smog ahead of COP 28 summit in Dubai,https://www.theuknews.com/news/274030370/india-grapples-with-killer-smog-ahead-of-cop-28-summit-in-dubai
79d2aac750fe011b91aa91729ffabc9939b0ab048f05a0f8cc2d0a852645e7ae,2023-11-16 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-14,"The youngest victims of the Gaza war: Time is running out for 36 newborns at Shifa hospital surrounded by IDF, as Biden calls on medical centres to be 'protected' - but Israel insists Hamas 'uses those babies as human shields'",https://www.dailymail.co.uk/news/article-12746683/The-youngest-victims-Gaza-war-Time-running-36-newborns-Shifa-hospital-surrounded-IDF-Biden-calls-medical-centres-protected-Israel-insists-Hamas-uses-babies-human-shields.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
33401f9a9f33b260e95260edbeb3c730c6cbee81b6b0e48a130460faf698b155,2023-11-16 00:00:00,en,ibtimes.co.uk,ibtimes.co.uk,2023-11-14,"Hamas Has Lost Control Of Gaza, Claims Israel",https://www.ibtimes.co.uk/hamas-has-lost-control-gaza-claims-israel-1721569
530201d7b6c7296b62740c1535b12da1f52e9d9aef3a2e5a892b094fa360b5c7,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,Mannarino wins ATP Sofia Open,https://www.theuknews.com/news/274030095/mannarino-wins-atp-sofia-open
2964206952245c9ba03efc4ac6f9cd8b522b888e7e081273ffc875834359c0ef,2023-11-16 00:00:00,en,bbc.co.uk,bbc.co.uk,2023-11-14,Some Irish citizens could leave Gaza on Wednesday,https://www.bbc.co.uk/news/articles/cd1pgkdwnvno?at_medium=RSS&at_campaign=KARANGA
6cd824e9b02f29640958ddbfce5d3ed1fd37f252cbdc9991e4d194a7566af64a,2023-11-16 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-14,"White House says Hamas and Islamic Jihad DID hide under hospitals in Gaza, backing up Israeli claims",https://www.dailymail.co.uk/news/article-12749347/White-House-says-Hamas-Islamic-Jihad-DID-hide-hospitals-Gaza-backing-Israeli-claims.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
70f41e40b9bb8a7980b8c3d20d550eba86e65f7416c397177ba95ef8d8a5868f,2023-11-14 00:00:00,en,unitedkingdomnews.net,unitedkingdomnews.net,2023-11-14,"Amid Shelling, Kherson Marks Year Since Liberation From Russia",https://www.unitedkingdomnews.net/news/274030055/amid-shelling-kherson-marks-year-since-liberation-from-russia
3b0f69b5249d1e0858b119f64605a493c16a8007ac077a5f8f183656508f6307,2023-11-14 00:00:00,en,unitedkingdomnews.net,unitedkingdomnews.net,2023-11-14,Wagner Group Mercenaries Become Part of Russia&#039;s National Guard,https://www.unitedkingdomnews.net/news/274030418/wagner-group-mercenaries-become-part-of-russias-national-guard
622f59b9f8f6b387c1ef5aa6f12f1e12a94bc5e9f312f4a9d58b4d0628ad1222,2023-11-16 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-14,Xi agrees to clean up his own mess! Biden and Chinese president will announce deal on export limits on fentanyl - after deadly opioid flooded America and left San Francisco facing homeless vagrant crisis,https://www.dailymail.co.uk/news/article-12741957/Xi-agrees-clean-mess-Biden-Chinese-president-announce-deal-export-limits-fentanyl-deadly-opioid-flooded-America-left-San-Francisco-facing-homeless-vagrant-crisis.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
07fe8dab00e024a5ea093c5fd22590bfd8e69b5c061040ba7a90fa92a4b9bde4,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,Pro-Palestinian crowds flood London,https://www.theuknews.com/news/274030252/pro-palestinian-crowds-flood-london
66f96dea461dd4ad0b53ab2b158b40859864468fcc3765a47d9266154d016b7d,2023-11-17 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-14,USS Marinette's executive officer Commander Jonathan Volkle dies by suicide while combat ship is moored in Ohio,https://www.dailymail.co.uk/news/article-12749115/USS-Marinettes-executive-officer-Commander-Jonathan-Volkle-dies-suicide-combat-ship-moored-Ohio.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
4b60932e93f7f66699b215a3682d7ead69718c8349cfbb2f13bd37bb0a4e7bd1,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,Pro-Palestinian crowds flood London (VIDEOS),https://www.theuknews.com/news/274030098/pro-palestinian-crowds-flood-london-videos
a36f8aa78543b90e7364f4b56fe7daef6245d0a1d4425a917a13bf70970af156,2023-11-16 00:00:00,en,prnewswire.co.uk,prnewswire.co.uk,2023-11-14,"Fluoroelastomers Market is Forecast to Reach US$ 2.5 Billion in 2028, Says Stratview Research",https://www.prnewswire.co.uk/news-releases/fluoroelastomers-market-is-forecast-to-reach-us-2-5-billion-in-2028--says-stratview-research-301988026.html
51482765b9248cc00c5af63df0a138db110dfad7881fc74312e1f60591055f6e,2023-11-17 00:00:00,en,bbc.co.uk,bbc.co.uk,2023-11-14,Israel confirms death of soldier held hostage in Gaza,https://www.bbc.co.uk/news/world-middle-east-67414353?at_medium=RSS&at_campaign=KARANGA
99e11a6621f4b46e788a7ce8ba829dc56834328785a92dccbf968248e9cc3fa3,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,CPI(M) West Bengal MP Bikash Ranjan Bhattacharyya's remark on Lord Shiva stirs up row,https://www.theuknews.com/news/274030470/cpim-west-bengal-mp-bikash-ranjan-bhattacharyya-remark-on-lord-shiva-stirs-up-row
4b802a39e92f945e1c9b6215ba385971c6429c32a08c3617d7311608f4e9e0e8,2023-11-15 00:00:00,en,theguardian.com,theguardian.com,2023-11-14,Israel-Hamas war: Brazil’s president accuses Israel of ‘killing innocent people’ – as it happened,https://www.theguardian.com/world/live/2023/nov/13/israel-hamas-war-live-updates-al-shifa-hospital-who-us-strikes-syria-palestine
60be620e2f7feee55bcd459e2ab3853736ca8ebc127f97f5557f0c8bf50a4721,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,"ATP roundup: France's Adrian Mannarino, Ugo Humbert win titles",https://www.theuknews.com/news/274029914/atp-roundup-france-adrian-mannarino-ugo-humbert-win-titles
3ae789e045505796fbc6ed09056ac13af7bf54399bce214a38d719c9c273e003,2023-11-14 00:00:00,en,theuknews.com,theuknews.com,2023-11-14,Purab Kohli shares how he celebrates Diwali in UK,https://www.theuknews.com/news/274030474/purab-kohli-shares-how-he-celebrates-diwali-in-uk
b856fe0fdf6aef7e0acfedbbffeefc84cd8c500397ba5f12730d87699792eeed,2023-11-16 00:00:00,en,dailymail.co.uk,dailymail.co.uk,2023-11-14,"Heartwarming moment 200,000 pro-Israel protesters chant as the families of hostages kidnapped by Hamas into Gaza speak at Washington DC protest",https://www.dailymail.co.uk/news/article-12747731/washington-DC-protest-anti-semitism.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
