id,indexed_date,language,media_name,media_url,publish_date,title,url
77646ac69b1e4af5640dcdb0006d30bc133cb64c8369ae638b0d12c4201d3897,2023-12-16 00:00:00,en,firstpost.com,firstpost.com,2023-12-14,Vantage: How Houthi attacks threaten West Asia and global maritime trade,https://www.firstpost.com/opinion/vantage-how-houthi-attacks-threaten-west-asia-and-global-maritime-trade-13502142.html
07755ce1b719dadcc7147c2b8bfef08851af7d499d86f8c57113963e9d31b237,2023-12-14 00:00:00,en,indiasnews.net,indiasnews.net,2023-12-14,Why we should consider a transitional administration for Gaza,https://www.indiasnews.net/news/274062894/why-we-should-consider-a-transitional-administration-for-gaza
124ddcfd950f5c66092a7172e115a07638d39ac7b1a0e67987f82d8da1d3f896,2023-12-16 00:00:00,en,firstpost.com,firstpost.com,2023-12-14,"As Israel rips Gaza, majority Palestinians in support of Hamas; don't see much wrong in October 7 attacks",https://www.firstpost.com/world/as-israel-rips-gaza-majority-palestinians-in-support-of-hamas-dont-see-much-wrong-in-october-7-attacks-13503662.html
3065ce6c8ef3d9aa4611a136f541dcc2c9bd284fd15204d5030dff23a633b833,2023-12-16 00:00:00,en,tribuneindia.com,tribuneindia.com,2023-12-14,Nordic nations vow support to Kyiv as 53 hurt in Russian attack,https://www.tribuneindia.com/news/world/nordic-nations-vow-support-to-kyiv-as-53-hurt-in-russian-attack-571734
2aa7056934a99cdf60efebf88690c5f291dbdae4750f5eba2b91b922a2fcb33c,2023-12-16 00:00:00,en,firstpost.com,firstpost.com,2023-12-14,WATCH: Close-quarter combat in Gaza as Israeli troops eliminate Hamas Terrorists,https://www.firstpost.com/world/watch-close-quarter-combat-in-gaza-as-israeli-troops-eliminate-hamas-terrorists-13503172.html
0c6a1715771ce61196c6677bba22680b2ff8266dda5254d26aaa6c4d6e3f583d,2023-12-15 00:00:00,en,thehindu.com,thehindu.com,2023-12-13,"With Ukraine aid in peril, Zelensky pleads his case on Capitol Hill and at the White House",https://www.thehindu.com/news/international/with-ukraine-aid-in-peril-zelensky-pleads-his-case-on-capitol-hill-and-at-the-white-house/article67632389.ece
c4b0a72c65d05c2595f42e6abf1cefa0e33ec0b9922eddd2855d1abea797ea75,2023-12-15 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-13,"Missiles from rebel territory in Yemen miss a ship near key Bab el-Mandeb Strait, US official says",https://timesofindia.indiatimes.com/world/middle-east/missiles-from-rebel-territory-in-yemen-miss-a-ship-near-key-bab-el-mandeb-strait-us-official-says/articleshow/105958027.cms
86138554eaa6a11218474af5b94b10c6fa74990590edc005c57100c9826a8b9d,2023-12-15 00:00:00,en,firstpost.com,firstpost.com,2023-12-13,"Israel, US show sharp divisions over mounting casualties and future of war against Hamas",https://www.firstpost.com/world/israel-us-show-sharp-divisions-over-mounting-casualties-and-future-of-war-against-hamas-13497682.html
1716bb746f71d20cc6e7f5bde9e3cda06350f6892e7cadea7da333d30c0e4b51,2023-12-16 00:00:00,en,firstpost.com,firstpost.com,2023-12-13,India must look beyond the China question to understand US' mixed signals,https://www.firstpost.com/opinion/india-must-look-beyond-the-china-question-to-understand-us-mixed-signals-13499492.html
840c9a1203b6ecb8370d71ee3df51138dc50d0f34be4f7637cd0990e6d8f4178,2023-12-16 00:00:00,en,news18.com,news18.com,2023-12-13,Lok Sabha Security Breach: What is a Visitor's Pass? How Many Layers of Security Does Parl Have? Explained,https://www.news18.com/explainers/parliament-security-breach-how-does-the-security-work-who-all-are-allowed-8702146.html
c19edb8124fc6b7e4b8f4e07ea2f0d304a599cadc122c7a0e6c47dafc6c20bd3,2023-12-14 00:00:00,en,hindustantimes.com,hindustantimes.com,2023-12-13,"With Ukraine aid in peril, Zelensky pleads his cause to US lawmakers",https://www.hindustantimes.com/world-news/ukraine-aid-zelenskyy-us-lawmakers-101702418241980.html
6d49794cd074630fa29b596a84ff7bab40d32819c79cf75b446ed44baa6ae937,2023-12-15 00:00:00,en,thehindu.com,thehindu.com,2023-12-13,"Poland's new Prime Minister Donald Tusk takes office, ending 8 years of conservative rule",https://www.thehindu.com/news/international/polands-new-prime-minister-donald-tusk-takes-office-ending-8-years-of-conservative-rule/article67635764.ece
0ef66187bed78a04c3479f688223dcea9e9836046e20237bf6ab533dee2ecb09,2023-12-14 00:00:00,en,india.com,india.com,2023-12-13,Israel Strikes Across Gaza As The Offensive Leaves Both It And The USA Increasingly Isolated,https://www.india.com/news/world/israel-strikes-across-gaza-as-the-offensive-leaves-both-it-and-the-usa-increasingly-isolated-6581776/
f193fd0ff0d8cd08a6d3aa231ea1c3aca6758ff4810e6ac40dc69c319eb5694f,2023-12-15 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-13,US intel: Russia has lost nearly 90% of ground troops in Ukraine war,https://timesofindia.indiatimes.com/world/europe/us-intel-russia-has-lost-nearly-90-of-ground-troops-in-ukraine-war/articleshow/105947287.cms
17dd910cd3bf19b090b3c12c672495e5d4175968536f4216bf5c2eb192bf07e9,2023-12-15 00:00:00,en,firstpost.com,firstpost.com,2023-12-13,"Israel begins pumping seawater into Hamas’ tunnels in Gaza, claims report",https://www.firstpost.com/world/israel-begins-pumping-seawater-into-hamas-tunnels-in-gaza-claims-report-13497562.html
3e1deec43b11a3303921f0cb87eab44c88cbdb06cfe1ecd70dfe076ba7f18d4b,2023-12-15 00:00:00,en,news18.com,news18.com,2023-12-13,"Biden Talks Tough on ‘Indiscriminate Bombing of Gaza’, Warns World Backing Israel But That Can Change Soon",https://www.news18.com/world/biden-takes-a-tougher-stance-on-israels-indiscriminate-bombing-of-gaza-8701429.html
822724aacb6652e6483d9885fff001c170697ba6515e96c3bbb889c724d95212,2023-12-15 00:00:00,en,oneindia.com,oneindia.com,2023-12-13,Zelenskyys US Visit: Seeking Aid Amidst Congressional Doubts,https://www.oneindia.com/international/zelenskyy-us-visit-ukraine-aid-congressional-doubts-gen-3703799.html
bbb2b2f5f21d3a30b27c4aaa05b5af80b6ef00fd41be060b34aeb38fba20a93f,2023-12-15 00:00:00,en,firstpost.com,firstpost.com,2023-12-13,Over 50 including 6 children injured in Russian missile strikes on Kyiv,https://www.firstpost.com/world/over-50-including-6-children-injured-in-russian-missile-strikes-on-kyiv-13500562.html
d43a93eb414ea5eedf560162809c1b828ad31b3310a91c21891caa0d9ee3e232,2023-12-14 00:00:00,en,thehindu.com,thehindu.com,2023-12-13,Biden says Israel is losing international support because of the 'indiscriminate bombing' in Gaza,https://www.thehindu.com/news/international/biden-says-israel-is-losing-international-support-because-of-the-indiscriminate-bombing-in-gaza/article67632222.ece
